325	^(R(R(^(^(^(#))),#,0),^(^(^(^(0)))),^(^(^(^(0))))))
326	^(^(R(R(^(^(^(#))),#,0),^(^(^(^(0)))),^(^(^(^(0)))))))
327	^(^(^(R(R(^(^(^(#))),#,0),^(^(^(^(0)))),^(^(^(^(0))))))))
328	^(^(^(^(R(R(^(^(^(#))),#,0),^(^(^(^(0)))),^(^(^(^(0)))))))))
334	R(^(R(R(^(^(^(#))),#,0),^(^(0)),#)),^(^(^(^(0)))),^(^(0)))
335	^(R(^(R(R(^(^(^(#))),#,0),^(^(0)),#)),^(^(^(^(0)))),^(^(0))))
338	R(R(^(R(^(^(^(#))),^(^(^(^(0)))),#)),#,0),^(^(0)),^(^(0)))
339	^(R(R(^(R(^(^(^(#))),^(^(^(^(0)))),#)),#,0),^(^(0)),^(^(0))))
340	R(R(^(^(^(^(#)))),#,^(^(^(^(0))))),0,^(^(^(^(0)))))
341	R(R(^(^(^(^(#)))),#,^(0)),0,^(^(^(^(^(0))))))
342	^(R(R(^(^(^(^(#)))),#,^(0)),0,^(^(^(^(^(0)))))))
343	R(R(^(^(^(^(^(^(^(#))))))),#,0),^(0),^(^(^(0))))
344	^(R(R(^(^(^(^(^(^(^(#))))))),#,0),^(0),^(^(^(0)))))
345	R(R(^(^(^(^(^(^(#)))))),#,^(^(^(0)))),^(0),^(^(^(0))))
346	^(R(R(^(^(^(^(^(^(#)))))),#,^(^(^(0)))),^(0),^(^(^(0)))))
347	^(^(R(R(^(^(^(^(^(^(#)))))),#,^(^(^(0)))),^(0),^(^(^(0))))))
358	R(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(0)),#)),^(0),^(^(0)))
359	^(R(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(0)),#)),^(0),^(^(0))))
360	^(^(R(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(0)),#)),^(0),^(^(0)))))
361	R(R(^(^(^(#))),#,^(^(^(^(^(^(^(0)))))))),^(0),^(^(^(^(0)))))
362	R(R(^(^(^(#))),#,^(^(^(^(^(0)))))),^(^(0)),^(^(^(^(0)))))
363	R(R(^(^(^(#))),#,^(^(^(0)))),0,^(^(^(^(^(0))))))
364	R(R(^(^(^(#))),#,^(0)),0,^(^(^(^(^(^(0)))))))
365	^(R(R(^(^(^(#))),#,^(0)),0,^(^(^(^(^(^(0))))))))
366	R(^(^(R(R(^(^(^(#))),#,^(0)),#,0))),0,^(^(^(0))))
367	^(R(^(^(R(R(^(^(^(#))),#,^(0)),#,0))),0,^(^(^(0)))))
368	R(^(^(^(^(R(R(^(^(^(#))),#,^(0)),#,^(0)))))),0,^(^(0)))
369	R(^(^(^(^(^(R(R(^(^(^(#))),#,^(0)),#,0)))))),^(0),^(^(0)))
370	R(^(^(^(^(^(^(R(R(^(^(^(#))),#,^(0)),#,0))))))),0,^(^(0)))
371	^(R(^(^(^(^(^(^(R(R(^(^(^(#))),#,^(0)),#,0))))))),0,^(^(0))))
374	R(R(^(^(^(^(^(#))))),#,^(^(^(^(0))))),^(^(0)),^(^(^(0))))
375	R(R(^(^(^(^(^(#))))),#,0),^(^(^(0))),^(^(^(0))))
376	^(R(R(^(^(^(^(^(#))))),#,0),^(^(^(0))),^(^(^(0)))))
377	^(^(R(R(^(^(^(^(^(#))))),#,0),^(^(^(0))),^(^(^(0))))))
378	R(R(R(^(^(#)),#,^(^(^(^(^(^(0))))))),#,0),^(0),^(^(0)))
379	R(R(^(^(#)),#,^(^(^(^(^(0)))))),^(0),^(^(^(^(^(^(0)))))))
380	R(R(^(^(#)),#,^(^(^(^(0))))),^(^(0)),^(^(^(^(^(^(0)))))))
381	R(R(^(^(#)),#,^(^(^(0)))),0,^(^(^(^(^(^(^(0))))))))
382	R(R(^(^(#)),#,^(^(0))),^(0),^(^(^(^(^(^(^(0))))))))
383	R(R(^(^(#)),#,^(0)),^(^(0)),^(^(^(^(^(^(^(0))))))))
384	R(R(^(^(#)),#,0),^(^(^(0))),^(^(^(^(^(^(^(0))))))))
385	R(^(R(R(^(^(#)),#,0),#,^(^(^(0))))),^(0),^(^(0)))
386	^(R(^(R(R(^(^(#)),#,0),#,^(^(^(0))))),^(0),^(^(0))))
387	^(^(R(^(R(R(^(^(#)),#,0),#,^(^(^(0))))),^(0),^(^(0)))))
388	R(^(^(^(^(R(R(^(^(#)),#,0),#,^(^(^(0)))))))),0,^(^(0)))
389	^(R(^(^(^(^(R(R(^(^(#)),#,0),#,^(^(^(0)))))))),0,^(^(0))))
390	^(^(R(^(^(^(^(R(R(^(^(#)),#,0),#,^(^(^(0)))))))),0,^(^(0)))))
392	R(^(R(R(^(^(^(#))),#,^(0)),^(^(^(0))),#)),0,^(^(0)))
393	^(R(^(R(R(^(^(^(#))),#,^(0)),^(^(^(0))),#)),0,^(^(0))))
394	^(^(R(^(R(R(^(^(^(#))),#,^(0)),^(^(^(0))),#)),0,^(^(0)))))
395	^(^(^(R(^(R(R(^(^(^(#))),#,^(0)),^(^(^(0))),#)),0,^(^(0))))))
400	R(R(^(^(^(^(^(^(^(#))))))),#,^(0)),0,^(^(^(^(0)))))
401	^(R(R(^(^(^(^(^(^(^(#))))))),#,^(0)),0,^(^(^(^(0))))))
402	^(^(R(R(^(^(^(^(^(^(^(#))))))),#,^(0)),0,^(^(^(^(0)))))))
403	R(R(^(^(^(#))),#,^(^(^(^(0))))),^(^(^(0))),^(^(^(^(0)))))
404	R(R(^(^(^(#))),#,^(^(0))),^(^(^(^(0)))),^(^(^(^(0)))))
405	R(R(^(^(^(#))),#,0),^(^(^(^(^(0))))),^(^(^(^(0)))))
406	R(R(^(^(^(^(^(#))))),#,^(0)),^(^(^(0))),^(^(^(0))))
407	^(R(R(^(^(^(^(^(#))))),#,^(0)),^(^(^(0))),^(^(^(0)))))
408	^(^(R(R(^(^(^(^(^(#))))),#,^(0)),^(^(^(0))),^(^(^(0))))))
409	^(^(^(R(R(^(^(^(^(^(#))))),#,^(0)),^(^(^(0))),^(^(^(0)))))))
420	R(^(^(R(R(^(^(^(#))),#,^(0)),^(^(^(0))),#))),0,^(^(0)))
421	^(R(^(^(R(R(^(^(^(#))),#,^(0)),^(^(^(0))),#))),0,^(^(0))))
422	^(^(R(^(^(R(R(^(^(^(#))),#,^(0)),^(^(^(0))),#))),0,^(^(0)))))
425	R(R(^(^(^(^(#)))),#,^(^(^(^(^(0)))))),0,^(^(^(^(0)))))
426	R(R(^(^(^(^(#)))),#,^(^(0))),^(0),^(^(^(^(0)))))
427	^(R(R(^(^(^(^(#)))),#,^(^(0))),^(0),^(^(^(^(0))))))
428	^(^(R(R(^(^(^(^(#)))),#,^(^(0))),^(0),^(^(^(^(0)))))))
429	^(^(^(R(R(^(^(^(^(#)))),#,^(^(0))),^(0),^(^(^(^(0))))))))
430	^(^(^(^(R(R(^(^(^(^(#)))),#,^(^(0))),^(0),^(^(^(^(0)))))))))
431	R(R(^(^(^(^(^(^(#)))))),#,^(^(^(^(^(0)))))),^(0),^(^(^(0))))
432	R(R(^(^(^(^(^(^(#)))))),#,0),^(^(0)),^(^(^(0))))
433	^(R(R(^(^(^(^(^(^(#)))))),#,0),^(^(0)),^(^(^(0)))))
434	^(^(R(R(^(^(^(^(^(^(#)))))),#,0),^(^(0)),^(^(^(0))))))
435	^(^(^(R(R(^(^(^(^(^(^(#)))))),#,0),^(^(0)),^(^(^(0)))))))
436	^(^(^(^(R(R(^(^(^(^(^(^(#)))))),#,0),^(^(0)),^(^(^(0))))))))
437	R(R(^(^(^(^(^(#))))),#,^(^(0))),^(^(^(0))),^(^(^(0))))
438	^(R(R(^(^(^(^(^(#))))),#,^(^(0))),^(^(^(0))),^(^(^(0)))))
439	^(^(R(R(^(^(^(^(^(#))))),#,^(^(0))),^(^(^(0))),^(^(^(0))))))
441	R(R(^(^(#)),#,^(^(^(^(^(^(^(0)))))))),0,^(^(^(^(^(^(0)))))))
442	R(R(^(^(#)),#,^(^(^(^(^(^(0))))))),^(0),^(^(^(^(^(^(0)))))))
443	R(^(R(R(^(^(^(^(#)))),#,^(^(0))),^(^(0)),#)),^(0),^(^(0)))
444	R(R(^(^(^(#))),#,^(^(^(0)))),^(^(^(^(0)))),^(^(^(^(0)))))
445	R(R(^(^(^(#))),#,^(0)),^(^(^(^(^(0))))),^(^(^(^(0)))))
446	^(R(R(^(^(^(#))),#,^(0)),^(^(^(^(^(0))))),^(^(^(^(0))))))
447	R(R(R(^(^(#)),#,^(0)),#,^(^(^(^(^(^(0))))))),0,^(^(0)))
448	R(R(^(^(^(^(#)))),#,0),^(^(^(^(^(^(^(0))))))),^(^(^(0))))
449	^(R(R(^(^(^(^(#)))),#,0),^(^(^(^(^(^(^(0))))))),^(^(^(0)))))
450	R(R(R(^(^(^(#))),^(^(^(^(^(0))))),#),#,0),^(^(0)),^(^(0)))
451	^(R(R(R(^(^(^(#))),^(^(^(^(^(0))))),#),#,0),^(^(0)),^(^(0))))
455	R(^(R(R(^(^(^(#))),#,^(0)),^(^(0)),#)),0,^(^(^(0))))
456	^(R(^(R(R(^(^(^(#))),#,^(0)),^(^(0)),#)),0,^(^(^(0)))))
457	R(R(^(^(^(^(^(^(^(#))))))),#,^(^(0))),^(0),^(^(^(0))))
458	^(R(R(^(^(^(^(^(^(^(#))))))),#,^(^(0))),^(0),^(^(^(0)))))
459	^(^(R(R(^(^(^(^(^(^(^(#))))))),#,^(^(0))),^(0),^(^(^(0))))))
468	R(R(^(^(^(^(^(#))))),#,^(^(^(0)))),0,^(^(^(^(0)))))
469	^(R(R(^(^(^(^(^(#))))),#,^(^(^(0)))),0,^(^(^(^(0))))))
470	^(^(R(R(^(^(^(^(^(#))))),#,^(^(^(0)))),0,^(^(^(^(0)))))))
471	^(^(^(R(R(^(^(^(^(^(#))))),#,^(^(^(0)))),0,^(^(^(^(0))))))))
475	R(R(^(^(^(^(^(^(#)))))),#,^(0)),^(^(0)),^(^(^(0))))
476	^(R(R(^(^(^(^(^(^(#)))))),#,^(0)),^(^(0)),^(^(^(0)))))
477	^(^(R(R(^(^(^(^(^(^(#)))))),#,^(0)),^(^(0)),^(^(^(0))))))
478	^(^(^(R(R(^(^(^(^(^(^(#)))))),#,^(0)),^(^(0)),^(^(^(0)))))))
484	R(R(^(^(^(#))),#,^(^(^(^(0))))),0,^(^(^(^(^(0))))))
485	R(R(^(^(^(#))),#,^(^(0))),^(0),^(^(^(^(^(0))))))
486	R(R(^(^(^(#))),#,0),^(^(0)),^(^(^(^(^(0))))))
487	^(R(R(^(^(^(#))),#,0),^(^(0)),^(^(^(^(^(0)))))))
488	^(^(R(R(^(^(^(#))),#,0),^(^(0)),^(^(^(^(^(0))))))))
489	R(^(^(^(R(R(^(^(^(#))),#,0),#,^(^(0)))))),0,^(^(0)))
490	^(R(^(^(^(R(R(^(^(^(#))),#,0),#,^(^(0)))))),0,^(^(0))))
491	^(^(R(^(^(^(R(R(^(^(^(#))),#,0),#,^(^(0)))))),0,^(^(0)))))
492	^(^(^(R(^(^(^(R(R(^(^(^(#))),#,0),#,^(^(0)))))),0,^(^(0))))))
499	R(R(^(^(^(^(^(#))))),#,^(^(^(^(0))))),^(^(^(0))),^(^(^(0))))
500	R(R(^(^(^(^(^(#))))),#,0),^(^(^(^(0)))),^(^(^(0))))
501	^(R(R(^(^(^(^(^(#))))),#,0),^(^(^(^(0)))),^(^(^(0)))))
502	^(^(R(R(^(^(^(^(^(#))))),#,0),^(^(^(^(0)))),^(^(^(0))))))
503	^(^(^(R(R(^(^(^(^(^(#))))),#,0),^(^(^(^(0)))),^(^(^(0)))))))
508	R(R(^(^(#)),#,^(^(^(^(0))))),0,^(^(^(^(^(^(^(0))))))))
509	R(R(^(^(#)),#,^(^(^(0)))),^(0),^(^(^(^(^(^(^(0))))))))
510	R(R(^(^(#)),#,^(^(0))),0,^(^(^(^(^(^(^(^(0)))))))))
511	R(R(R(^(^(#)),#,^(0)),#,^(^(^(0)))),^(0),^(^(0)))
512	R(R(R(^(^(#)),#,0),#,^(^(0))),0,^(^(^(0))))
513	R(^(R(R(^(^(#)),#,0),#,^(0))),^(0),^(^(^(0))))
514	^(R(^(R(R(^(^(#)),#,0),#,^(0))),^(0),^(^(^(0)))))
515	^(^(R(^(R(R(^(^(#)),#,0),#,^(0))),^(0),^(^(^(0))))))
516	R(^(^(^(^(R(R(^(^(#)),#,0),#,^(^(0))))))),^(0),^(^(0)))
517	R(^(^(^(^(^(R(R(^(^(#)),#,0),#,^(0))))))),^(^(0)),^(^(0)))
518	R(R(^(^(^(^(^(^(#)))))),#,^(^(0))),0,^(^(^(^(0)))))
519	^(R(R(^(^(^(^(^(^(#)))))),#,^(^(0))),0,^(^(^(^(0))))))
520	^(^(R(R(^(^(^(^(^(^(#)))))),#,^(^(0))),0,^(^(^(^(0)))))))
521	^(^(^(R(R(^(^(^(^(^(^(#)))))),#,^(^(0))),0,^(^(^(^(0))))))))
525	R(R(^(^(^(#))),#,^(^(^(0)))),^(^(^(^(^(0))))),^(^(^(^(0)))))
526	R(R(^(^(^(#))),#,^(0)),^(^(^(^(^(^(0)))))),^(^(^(^(0)))))
527	R(^(R(R(^(^(#)),#,^(^(0))),^(^(^(^(0)))),#)),0,^(^(0)))
528	R(^(R(R(^(^(#)),#,^(0)),^(^(^(^(0)))),#)),^(0),^(^(0)))
529	R(^(R(R(^(^(#)),#,0),^(^(^(^(0)))),#)),^(^(0)),^(^(0)))
530	^(R(^(R(R(^(^(#)),#,0),^(^(^(^(0)))),#)),^(^(0)),^(^(0))))
531	R(R(^(^(^(^(^(#))))),#,^(0)),^(^(^(^(0)))),^(^(^(0))))
532	^(R(R(^(^(^(^(^(#))))),#,^(0)),^(^(^(^(0)))),^(^(^(0)))))
533	^(^(R(R(^(^(^(^(^(#))))),#,^(0)),^(^(^(^(0)))),^(^(^(0))))))
544	R(^(^(R(R(^(^(#)),#,^(^(0))),^(^(^(^(0)))),#))),0,^(^(0)))
545	R(^(^(R(R(^(^(#)),#,^(0)),^(^(^(^(0)))),#))),^(0),^(^(0)))
546	R(^(^(R(R(^(^(#)),#,0),^(^(^(^(0)))),#))),0,^(^(^(0))))
547	^(R(^(^(R(R(^(^(#)),#,0),^(^(^(^(0)))),#))),0,^(^(^(0)))))
548	^(^(R(^(^(R(R(^(^(#)),#,0),^(^(^(^(0)))),#))),0,^(^(^(0))))))
561	R(R(^(^(^(^(^(^(#)))))),#,^(^(^(0)))),^(^(0)),^(^(^(0))))
562	R(R(^(^(^(^(^(#))))),#,^(^(0))),^(^(^(^(0)))),^(^(^(0))))
563	^(R(R(^(^(^(^(^(#))))),#,^(^(0))),^(^(^(^(0)))),^(^(^(0)))))
566	R(R(^(^(^(#))),#,^(^(0))),^(^(^(^(^(^(0)))))),^(^(^(^(0)))))
567	R(R(^(^(^(#))),#,0),^(^(^(^(^(^(^(0))))))),^(^(^(^(0)))))
568	^(R(R(^(^(^(#))),#,0),^(^(^(^(^(^(^(0))))))),^(^(^(^(0))))))
571	R(R(^(^(^(^(^(^(^(#))))))),#,^(^(^(^(0))))),^(0),^(^(^(0))))
584	R(^(R(R(^(^(#)),#,^(0)),^(^(^(0))),#)),0,^(^(^(0))))
585	R(^(R(R(^(^(#)),#,0),^(^(^(0))),#)),0,^(^(^(^(0)))))
586	^(R(^(R(R(^(^(#)),#,0),^(^(^(0))),#)),0,^(^(^(^(0))))))
587	^(^(R(^(R(R(^(^(#)),#,0),^(^(^(0))),#)),0,^(^(^(^(0)))))))
588	^(^(^(R(^(R(R(^(^(#)),#,0),^(^(^(0))),#)),0,^(^(^(^(0))))))))
593	R(R(^(^(^(^(^(#))))),#,^(^(^(0)))),^(^(^(^(0)))),^(^(^(0))))
595	R(^(R(R(^(^(#)),#,^(^(0))),^(^(0)),#)),0,^(^(^(^(0)))))
596	R(R(^(^(^(^(#)))),#,^(^(^(^(0))))),^(0),^(^(^(^(0)))))
597	R(R(^(^(^(^(#)))),#,^(0)),^(^(0)),^(^(^(^(0)))))
598	^(R(R(^(^(^(^(#)))),#,^(0)),^(^(0)),^(^(^(^(0))))))
599	^(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(0)),^(^(^(^(0)))))))
600	^(^(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(0)),^(^(^(^(0))))))))
601	^(^(^(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(0)),^(^(^(^(0)))))))))
604	R(R(^(^(^(^(^(^(#)))))),#,^(^(^(^(0))))),^(^(0)),^(^(^(0))))
605	R(R(^(^(^(#))),#,^(^(^(^(^(0)))))),0,^(^(^(^(^(0))))))
606	R(R(^(^(^(#))),#,^(^(^(0)))),^(0),^(^(^(^(^(0))))))
607	R(R(^(^(^(#))),#,^(0)),^(^(0)),^(^(^(^(^(0))))))
608	^(R(R(^(^(^(#))),#,^(0)),^(^(0)),^(^(^(^(^(0)))))))
609	^(^(R(R(^(^(^(#))),#,^(0)),^(^(0)),^(^(^(^(^(0))))))))
610	R(^(^(^(R(R(^(^(^(#))),#,^(0)),#,^(^(0)))))),0,^(^(0)))
611	^(R(^(^(^(R(R(^(^(^(#))),#,^(0)),#,^(^(0)))))),0,^(^(0))))
612	^(^(R(^(^(^(R(R(^(^(^(#))),#,^(0)),#,^(^(0)))))),0,^(^(0)))))
614	R(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(0)),#)),^(^(0)),^(^(0)))
615	^(R(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(0)),#)),^(^(0)),^(^(0))))
624	R(R(^(^(^(^(^(#))))),#,^(^(^(^(0))))),0,^(^(^(^(0)))))
625	R(R(^(^(^(^(^(#))))),#,0),^(0),^(^(^(^(0)))))
626	^(R(R(^(^(^(^(^(#))))),#,0),^(0),^(^(^(^(0))))))
627	^(^(R(R(^(^(^(^(^(#))))),#,0),^(0),^(^(^(^(0)))))))
628	^(^(^(R(R(^(^(^(^(^(#))))),#,0),^(0),^(^(^(^(0))))))))
629	^(^(^(^(R(R(^(^(^(^(^(#))))),#,0),^(0),^(^(^(^(0)))))))))
630	^(^(^(^(^(R(R(^(^(^(^(^(#))))),#,0),^(0),^(^(^(^(0))))))))))
635	R(R(^(^(#)),#,^(^(^(^(^(0)))))),0,^(^(^(^(^(^(^(0))))))))
636	R(R(^(^(#)),#,^(^(^(^(0))))),^(0),^(^(^(^(^(^(^(0))))))))
637	R(R(R(^(^(#)),#,^(^(^(0)))),#,^(^(0))),^(0),^(^(0)))
638	^(R(R(R(^(^(#)),#,^(^(^(0)))),#,^(^(0))),^(0),^(^(0))))
639	R(R(^(^(#)),#,^(0)),^(^(^(^(0)))),^(^(^(^(^(^(^(0))))))))
640	R(R(^(^(#)),#,0),^(^(^(^(^(0))))),^(^(^(^(^(^(^(0))))))))
641	^(R(R(^(^(#)),#,0),^(^(^(^(^(0))))),^(^(^(^(^(^(^(0)))))))))
642	R(^(^(R(R(^(^(#)),#,0),#,^(^(^(^(^(0)))))))),0,^(^(0)))
643	^(R(^(^(R(R(^(^(#)),#,0),#,^(^(^(^(^(0)))))))),0,^(^(0))))
644	^(^(R(^(^(R(R(^(^(#)),#,0),#,^(^(^(^(^(0)))))))),0,^(^(0)))))
648	R(R(^(^(^(^(^(^(#)))))),#,0),^(^(^(0))),^(^(^(0))))
649	^(R(R(^(^(^(^(^(^(#)))))),#,0),^(^(^(0))),^(^(^(0)))))
650	^(^(R(R(^(^(^(^(^(^(#)))))),#,0),^(^(^(0))),^(^(^(0))))))
651	R(^(R(R(^(^(^(^(^(#))))),#,0),^(^(0)),#)),0,^(^(^(0))))
652	^(R(^(R(R(^(^(^(^(^(#))))),#,0),^(^(0)),#)),0,^(^(^(0)))))
653	^(^(R(^(R(R(^(^(^(^(^(#))))),#,0),^(^(0)),#)),0,^(^(^(0))))))
656	R(R(^(^(^(^(^(#))))),#,^(0)),^(^(^(^(^(0))))),^(^(^(0))))
657	R(^(^(R(R(^(^(#)),#,^(0)),^(^(^(0))),#))),0,^(^(^(0))))
658	R(^(^(R(R(^(^(#)),#,0),^(^(^(0))),#))),^(0),^(^(^(0))))
659	^(R(^(^(R(R(^(^(#)),#,0),^(^(^(0))),#))),^(0),^(^(^(0)))))
660	^(^(R(^(^(R(R(^(^(#)),#,0),^(^(^(0))),#))),^(0),^(^(^(0))))))
677	R(^(^(R(R(^(^(^(^(^(#))))),#,0),^(^(0)),#))),^(0),^(^(0)))
678	^(R(^(^(R(R(^(^(^(^(^(#))))),#,0),^(^(0)),#))),^(0),^(^(0))))
680	R(^(^(R(R(^(^(#)),#,^(^(0))),^(^(0)),#))),0,^(^(^(^(0)))))
681	R(R(^(^(^(^(#)))),#,^(^(^(^(^(0)))))),^(0),^(^(^(^(0)))))
682	R(R(^(^(^(^(#)))),#,^(^(0))),0,^(^(^(^(^(0))))))
683	^(R(R(^(^(^(^(#)))),#,^(^(0))),0,^(^(^(^(^(0)))))))
684	^(^(R(R(^(^(^(^(#)))),#,^(^(0))),0,^(^(^(^(^(0))))))))
685	^(^(^(R(R(^(^(^(^(#)))),#,^(^(0))),0,^(^(^(^(^(0)))))))))
686	R(R(^(^(^(^(^(^(^(#))))))),#,0),^(^(0)),^(^(^(0))))
687	^(R(R(^(^(^(^(^(^(^(#))))))),#,0),^(^(0)),^(^(^(0)))))
688	^(^(R(R(^(^(^(^(^(^(^(#))))))),#,0),^(^(0)),^(^(^(0))))))
689	^(^(^(R(R(^(^(^(^(^(^(^(#))))))),#,0),^(^(0)),^(^(^(0)))))))
691	R(R(^(^(^(^(^(^(#)))))),#,^(0)),^(^(^(0))),^(^(^(0))))
692	^(R(R(^(^(^(^(^(^(#)))))),#,^(0)),^(^(^(0))),^(^(^(0)))))
693	^(^(R(R(^(^(^(^(^(^(#)))))),#,^(0)),^(^(^(0))),^(^(^(0))))))
726	R(R(^(^(^(#))),#,^(^(^(^(^(^(0))))))),0,^(^(^(^(^(0))))))
727	R(R(^(^(^(#))),#,^(^(^(^(0))))),^(0),^(^(^(^(^(0))))))
728	R(R(^(^(^(#))),#,^(^(0))),0,^(^(^(^(^(^(0)))))))
729	R(R(^(^(^(#))),#,0),^(0),^(^(^(^(^(^(0)))))))
730	^(R(R(^(^(^(#))),#,0),^(0),^(^(^(^(^(^(0))))))))
731	^(^(R(R(^(^(^(#))),#,0),^(0),^(^(^(^(^(^(0)))))))))
732	R(^(^(^(R(R(^(^(^(#))),#,0),#,^(0))))),^(0),^(^(0)))
733	^(R(^(^(^(R(R(^(^(^(#))),#,0),#,^(0))))),^(0),^(^(0))))
734	R(^(^(^(^(^(R(R(^(^(^(#))),#,0),#,^(0))))))),0,^(^(0)))
735	^(R(^(^(^(^(^(R(R(^(^(^(#))),#,0),#,^(0))))))),0,^(^(0))))
736	^(^(R(^(^(^(^(^(R(R(^(^(^(#))),#,0),#,^(0))))))),0,^(^(0)))))
743	R(R(^(^(^(^(^(^(^(#))))))),#,^(0)),^(^(0)),^(^(^(0))))
744	^(R(R(^(^(^(^(^(^(^(#))))))),#,^(0)),^(^(0)),^(^(^(0)))))
745	^(^(R(R(^(^(^(^(^(^(^(#))))))),#,^(0)),^(^(0)),^(^(^(0))))))
750	R(R(^(^(^(^(^(#))))),#,0),^(^(^(^(^(^(0)))))),^(^(^(0))))
751	^(R(R(^(^(^(^(^(#))))),#,0),^(^(^(^(^(^(0)))))),^(^(^(0)))))
756	R(^(R(R(^(^(^(#))),#,^(^(0))),^(^(^(0))),#)),0,^(^(0)))
757	R(^(R(R(^(^(^(#))),#,0),^(^(^(0))),#)),0,^(^(^(0))))
758	^(R(^(R(R(^(^(^(#))),#,0),^(^(^(0))),#)),0,^(^(^(0)))))
759	^(^(R(^(R(R(^(^(^(#))),#,0),^(^(^(0))),#)),0,^(^(^(0))))))
760	^(^(^(R(^(R(R(^(^(^(#))),#,0),^(^(^(0))),#)),0,^(^(^(0)))))))
762	R(R(^(^(#)),#,^(^(^(^(^(^(0))))))),0,^(^(^(^(^(^(^(0))))))))
763	R(R(R(^(^(#)),#,^(^(^(^(^(0)))))),#,^(0)),0,^(^(^(0))))
764	^(R(R(R(^(^(#)),#,^(^(^(^(^(0)))))),#,^(0)),0,^(^(^(0)))))
765	R(R(^(^(#)),#,^(^(^(0)))),0,^(^(^(^(^(^(^(^(0)))))))))
766	R(R(^(^(#)),#,^(^(0))),^(0),^(^(^(^(^(^(^(^(0)))))))))
767	R(R(^(^(#)),#,^(0)),^(^(0)),^(^(^(^(^(^(^(^(0)))))))))
768	R(R(^(^(^(^(#)))),#,0),^(^(^(0))),^(^(^(^(0)))))
769	^(R(R(^(^(^(^(#)))),#,0),^(^(^(0))),^(^(^(^(0))))))
770	R(^(^(R(R(^(^(#)),#,0),#,^(^(^(0)))))),^(0),^(^(0)))
771	^(R(^(^(R(R(^(^(#)),#,0),#,^(^(^(0)))))),^(0),^(^(0))))
772	^(^(R(^(^(R(R(^(^(#)),#,0),#,^(^(^(0)))))),^(0),^(^(0)))))
773	R(^(^(^(^(^(R(R(^(^(#)),#,0),#,^(^(^(0))))))))),0,^(^(0)))
774	^(R(^(^(^(^(^(R(R(^(^(#)),#,0),#,^(^(^(0))))))))),0,^(^(0))))
777	R(R(^(^(^(^(^(^(#)))))),#,^(^(^(0)))),0,^(^(^(^(0)))))
778	^(R(R(^(^(^(^(^(^(#)))))),#,^(^(^(0)))),0,^(^(^(^(0))))))
779	^(^(R(R(^(^(^(^(^(^(#)))))),#,^(^(^(0)))),0,^(^(^(^(0)))))))
780	R(R(^(^(^(^(^(#))))),#,^(^(^(^(^(0)))))),0,^(^(^(^(0)))))
781	R(R(^(^(^(^(^(#))))),#,^(0)),0,^(^(^(^(^(0))))))
782	^(R(R(^(^(^(^(^(#))))),#,^(0)),0,^(^(^(^(^(0)))))))
783	^(^(R(R(^(^(^(^(^(#))))),#,^(0)),0,^(^(^(^(^(0))))))))
784	^(^(^(R(R(^(^(^(^(^(#))))),#,^(0)),0,^(^(^(^(^(0)))))))))
785	R(^(^(R(R(^(^(^(#))),#,0),^(^(^(0))),#))),^(0),^(^(0)))
786	^(R(^(^(R(R(^(^(^(#))),#,0),^(^(^(0))),#))),^(0),^(^(0))))
787	^(^(R(^(^(R(R(^(^(^(#))),#,0),^(^(^(0))),#))),^(0),^(^(0)))))
800	R(R(^(^(^(^(^(^(^(#))))))),#,^(^(0))),0,^(^(^(^(0)))))
801	^(R(R(^(^(^(^(^(^(^(#))))))),#,^(^(0))),0,^(^(^(^(0))))))
802	^(^(R(R(^(^(^(^(^(^(^(#))))))),#,^(^(0))),0,^(^(^(^(0)))))))
807	R(^(R(R(^(^(^(^(^(#))))),#,^(0)),^(^(0)),#)),^(0),^(^(0)))
808	^(R(^(R(R(^(^(^(^(^(#))))),#,^(0)),^(^(0)),#)),^(0),^(^(0))))
813	R(^(^(^(R(R(^(^(^(#))),#,0),^(^(^(0))),#)))),^(0),^(^(0)))
814	^(R(^(^(^(R(R(^(^(^(#))),#,0),^(^(^(0))),#)))),^(0),^(^(0))))
819	R(^(R(R(^(^(^(#))),#,^(^(0))),^(^(0)),#)),0,^(^(^(0))))
820	R(^(R(R(^(^(^(#))),#,0),^(^(0)),#)),0,^(^(^(^(0)))))
821	^(R(^(R(R(^(^(^(#))),#,0),^(^(0)),#)),0,^(^(^(^(0))))))
822	^(^(R(^(R(R(^(^(^(#))),#,0),^(^(0)),#)),0,^(^(^(^(0)))))))
823	^(^(^(R(^(R(R(^(^(^(#))),#,0),^(^(0)),#)),0,^(^(^(^(0))))))))
847	R(R(^(^(^(#))),#,^(^(^(^(^(^(^(0)))))))),0,^(^(^(^(^(0))))))
848	R(R(^(^(^(#))),#,^(^(^(^(^(0)))))),^(0),^(^(^(^(^(0))))))
